nm,T
1842,0.95815922
1843,0.95749845
1844,0.9576325
1845,0.95726498
1846,0.95746181
1847,0.95744527
1848,0.95803802
1849,0.95775808
1850,0.9577818
1851,0.95789171
1852,0.95776885
1853,0.95758186
1854,0.95757896
1855,0.95778548
1856,0.95754412
1857,0.95751883
1858,0.95737511
1859,0.95755035
1860,0.95755027
1861,0.95749004
1862,0.95731377
1863,0.95730374
1864,0.95754308
1865,0.95744571
1866,0.9571434
1867,0.95713214
1868,0.95729748
1869,0.95677944
1870,0.95713142
1871,0.95703331
1872,0.95708876
1873,0.95710067
1874,0.95689066
1875,0.95678024
1876,0.95710758
1877,0.95725812
1878,0.95755536
1879,0.95745954
1880,0.95740545
1881,0.95753578
1882,0.95729715
1883,0.95767426
1884,0.95786851
1885,0.95773452
1886,0.95770689
1887,0.95806411
1888,0.95734626
1889,0.9575524
1890,0.95748289
1891,0.95740827
1892,0.9578598
1893,0.95783918
1894,0.95820835
1895,0.95782521
1896,0.95777862
1897,0.95825294
1898,0.95778123
1899,0.95818612
1900,0.95770221
1901,0.95760207
1902,0.95767636
1903,0.95753221
1904,0.95765065
1905,0.95764297
1906,0.95791175
1907,0.95796321
1908,0.9579776
1909,0.95758554
1910,0.95746042
1911,0.95733531
1912,0.9574063
1913,0.95731983
1914,0.95714002
1915,0.95730648
1916,0.95726189
1917,0.95743987
1918,0.95713217
1919,0.95734834
1920,0.95738473
1921,0.9573294
1922,0.95745594
1923,0.95747711
1924,0.95734009
1925,0.95721451
1926,0.95712607
1927,0.95747629
1928,0.95723107
1929,0.95748998
1930,0.95738413
1931,0.95736146
1932,0.95747402
1933,0.95764305
1934,0.95746302
1935,0.95762928
1936,0.95750325
1937,0.95716692
1938,0.95721919
1939,0.95742418
1940,0.95747893
1941,0.95737361
1942,0.95754733
1943,0.95793318
1944,0.95748877
1945,0.95763597
1946,0.95758228
1947,0.95762136
1948,0.95752139
1949,0.9575501
1950,0.95739676
1951,0.95763422
1952,0.95764742
1953,0.95783739
1954,0.9578252
1955,0.95776787
1956,0.95769973
1957,0.9576065
1958,0.95764337
1959,0.95795127
1960,0.95806146
1961,0.95797692
1962,0.95798056
1963,0.95798629
1964,0.95802684
1965,0.95812734
1966,0.95804007
1967,0.95802182
1968,0.95821879
1969,0.95820393
1970,0.95825265
1971,0.9582772
1972,0.95815847
1973,0.95823122
1974,0.95823767
1975,0.95821042
1976,0.95827736
1977,0.95837804
1978,0.95827766
1979,0.95804019
1980,0.95801686
1981,0.9580938
1982,0.95826351
1983,0.95797872
1984,0.95784135
1985,0.95794025
1986,0.95790239
1987,0.95786878
1988,0.95783587
1989,0.95781551
1990,0.95790171
1991,0.95770615
1992,0.95746046
1993,0.95737899
1994,0.95757854
1995,0.95771074
1996,0.95750325
1997,0.95750652
1998,0.95773379
1999,0.95774755
2000,0.95763641
2001,0.95769475
2002,0.95776467
2003,0.95781548
2004,0.9579737
2005,0.95807837
2006,0.95809334
2007,0.95801391
2008,0.95806528
2009,0.95814434
2010,0.95813717
2011,0.9580339
2012,0.95798049
2013,0.95806768
2014,0.95812949
2015,0.95838805
2016,0.95846359
2017,0.95847361
2018,0.95845552
2019,0.95841217
2020,0.95844402
2021,0.95847498
2022,0.95848804
2023,0.95861963
2024,0.95867837
2025,0.95862372
2026,0.95857575
2027,0.95851412
2028,0.95847958
2029,0.95839941
2030,0.95830693
2031,0.95819085
2032,0.9583278
2033,0.95839088
2034,0.95824239
2035,0.95818368
2036,0.95812435
2037,0.9581766
2038,0.95819188
2039,0.95808332
2040,0.95811769
2041,0.95810185
2042,0.957981
2043,0.95791847
2044,0.95790598
2045,0.95787995
2046,0.95782667
2047,0.9576835
2048,0.9577451
2049,0.95791726
2050,0.95787691
2051,0.95791768
2052,0.95790462
2053,0.95792795
2054,0.95801884
2055,0.95786722
2056,0.95772958
2057,0.9577309
2058,0.95791075
2059,0.95794469
2060,0.95793701
2061,0.9580378
2062,0.95792315
2063,0.95788556
2064,0.95798217
2065,0.95788021
2066,0.95784912
2067,0.95780733
2068,0.95781477
2069,0.95785403
2070,0.95795941
2071,0.958066
2072,0.95802303
2073,0.95792285
2074,0.95782071
2075,0.95783044
2076,0.95802943
2077,0.95789106
2078,0.95785385
2079,0.95798159
2080,0.9580336
2081,0.95802464
2082,0.95777442
2083,0.95790452
2084,0.95813667
2085,0.95825531
2086,0.95828329
2087,0.95829964
2088,0.95801931
2089,0.95791541
2090,0.95785426
2091,0.95791488
2092,0.95813361
2093,0.95820073
2094,0.9580841
2095,0.95805523
2096,0.95805184
2097,0.95781362
2098,0.95773828
2099,0.95792394
2100,0.95823307
2101,0.95835846
2102,0.95828782
2103,0.95832371
2104,0.95830644
2105,0.95824651
2106,0.95822525
2107,0.95830016
2108,0.95826676
2109,0.95824695
2110,0.95825697
2111,0.9583372
2112,0.95825143
2113,0.95833878
2114,0.95823715
2115,0.95809395
2116,0.95812026
2117,0.95816138
2118,0.95823302
2119,0.95813494
2120,0.95825178
2121,0.95838998
2122,0.95843835
2123,0.95807368
2124,0.95820165
2125,0.95857715
2126,0.95838866
2127,0.9581784
2128,0.95836023
2129,0.9579515
2130,0.95794159
2131,0.95793869
2132,0.95803454
2133,0.95798419
2134,0.95811913
2135,0.95795697
2136,0.95796873
2137,0.95790644
2138,0.95806222
2139,0.95808451
2140,0.95823676
2141,0.95808494
2142,0.95783654
2143,0.95783105
2144,0.95801636
2145,0.95810006
2146,0.95797227
2147,0.95796859
2148,0.95794076
2149,0.95783609
2150,0.95806064
2151,0.95816948
2152,0.95800426
2153,0.95804656
2154,0.9579837
2155,0.95799922
2156,0.95823598
2157,0.95815857
2158,0.95813924
2159,0.95806386
2160,0.95845472
2161,0.95849673
2162,0.95827638
2163,0.95839213
2164,0.95855065
2165,0.95865842
2166,0.95858213
2167,0.95869547
2168,0.95847455
2169,0.95863168
2170,0.95859397
2171,0.95846755
2172,0.95860429
2173,0.95857828
2174,0.95849776
2175,0.9584021
2176,0.95857495
2177,0.95858461
2178,0.95841005
2179,0.95836504
2180,0.95844234
2181,0.95822578
2182,0.95820671
2183,0.95824075
2184,0.95819989
2185,0.95837251
2186,0.95845346
2187,0.95813137
2188,0.95833065
2189,0.95824136
2190,0.95820194
2191,0.95795037
2192,0.95804988
2193,0.95827705
2194,0.9583318
2195,0.95820868
2196,0.95797312
2197,0.95767358
2198,0.95764799
2199,0.95738573
2200,0.95768932
2201,0.95759586
2202,0.95767902
2203,0.95773651
2204,0.9577467
2205,0.95764617
2206,0.95766054
2207,0.95750129
2208,0.95736145
2209,0.95736674
2210,0.95752224
2211,0.9578111
2212,0.95763945
2213,0.95760739
2214,0.95783093
2215,0.95772316
2216,0.95757336
2217,0.95756736
2218,0.9575222
2219,0.95724153
2220,0.95756611
2221,0.95760322
2222,0.95777056
2223,0.95759429
2224,0.95746025
2225,0.95749466
2226,0.95775936
2227,0.95764505
2228,0.95783676
2229,0.9577434
2230,0.95759728
2231,0.95804062
2232,0.95763195
2233,0.95778555
2234,0.95783737
2235,0.95761444
2236,0.95784257
2237,0.95763226
2238,0.95757802
2239,0.95757443
2240,0.95760758
2241,0.95741343
2242,0.95787403
2243,0.95779576
2244,0.95778318
2245,0.95771144
2246,0.95730048
2247,0.95758993
2248,0.95755751
2249,0.9574856
2250,0.95763231
2251,0.95777055
2252,0.95737394
2253,0.95749431
2254,0.95770861
2255,0.95787611
2256,0.95780412
2257,0.95759623
2258,0.95763589
2259,0.95779938
2260,0.95770388
2261,0.95767129
2262,0.95759219
2263,0.95766346
2264,0.95777417
2265,0.95746142
2266,0.95774536
2267,0.95801481
2268,0.95792528
2269,0.95783571
2270,0.95807895
2271,0.95787721
2272,0.95791356
2273,0.95787838
2274,0.95781062
2275,0.95804118
2276,0.95776067
2277,0.95777947
2278,0.95798304
2279,0.95806981
2280,0.95814766
2281,0.95829311
2282,0.95806046
2283,0.95777541
2284,0.95788373
2285,0.95782243
2286,0.95770977
2287,0.95774124
2288,0.95800253
2289,0.95799267
2290,0.95794397
2291,0.95801684
2292,0.95801615
2293,0.95789585
2294,0.95778756
2295,0.9577755
2296,0.95764018
2297,0.9574959
2298,0.95753074
2299,0.95765174
2300,0.95770014
2301,0.9577531
2302,0.95767636
2303,0.95760236
2304,0.95755925
2305,0.95765003
2306,0.95764554
2307,0.95772362
2308,0.95770761
2309,0.95747637
2310,0.95737974
2311,0.95753967
2312,0.9575334
2313,0.95769704
2314,0.95758669
2315,0.95754476
2316,0.95770332
2317,0.95772552
2318,0.95758961
2319,0.95763995
2320,0.957718
2321,0.9578643
2322,0.95777529
2323,0.95784522
2324,0.95807565
2325,0.95797289
2326,0.95787721
2327,0.95797828
2328,0.95813258
2329,0.95820395
2330,0.95816508
2331,0.95805859
2332,0.95813026
2333,0.95845883
2334,0.95836499
2335,0.95831843
2336,0.95833342
2337,0.95847099
2338,0.95870114
2339,0.95872451
2340,0.95850935
2341,0.958633
2342,0.95862419
2343,0.95857363
2344,0.95866004
2345,0.95867122
2346,0.95871725
2347,0.95876425
2348,0.95866637
2349,0.95889297
2350,0.95876523
2351,0.95839282
2352,0.95827536
2353,0.95827059
2354,0.95824713
2355,0.95832606
2356,0.95847868
2357,0.95862883
2358,0.95835437
2359,0.95832235
2360,0.95825633
2361,0.95806595
2362,0.95798121
2363,0.95816332
2364,0.95823523
2365,0.95807777
2366,0.95803415
2367,0.95819901
2368,0.95808758
2369,0.95789554
2370,0.95806192
2371,0.95794308
2372,0.95777274
2373,0.95780176
2374,0.9576264
2375,0.95759944
2376,0.95760973
2377,0.95761562
2378,0.95765466
2379,0.95777549
2380,0.95764884
2381,0.95761252
2382,0.95758533
2383,0.95743818
2384,0.95739557
2385,0.95761801
2386,0.95764431
2387,0.9574978
2388,0.95749293
2389,0.9577066
2390,0.95783611
2391,0.95784348
2392,0.95770903
2393,0.95763241
2394,0.95777283
2395,0.95774303
2396,0.95762693
2397,0.95768845
2398,0.95774636
2399,0.95780654
2400,0.95774794
2401,0.95780165
2402,0.95794828
2403,0.95790768
2404,0.95796221
2405,0.95800985
2406,0.95787751
2407,0.95763348
2408,0.957692
2409,0.95798091
2410,0.9580922
2411,0.95798205
2412,0.95792467
2413,0.95795802
2414,0.95802665
2415,0.95811073
2416,0.95807538
2417,0.95802528
2418,0.95812917
2419,0.9581602
2420,0.95800183
2421,0.95790386
2422,0.95785294
2423,0.95789769
2424,0.95799103
2425,0.9579419
2426,0.95787267
2427,0.95786975
2428,0.95792818
2429,0.95787078
2430,0.95777399
2431,0.95771715
2432,0.95773646
2433,0.95777847
2434,0.95764876
2435,0.9576037
2436,0.95770367
2437,0.95768034
2438,0.9576386
2439,0.95776449
2440,0.95767004
2441,0.95745486
2442,0.9573715
2443,0.9573981
2444,0.95754502
2445,0.95765869
2446,0.95758812
2447,0.95753407
2448,0.95763714
2449,0.9575636
2450,0.95756159
2451,0.95761733
2452,0.95761804
2453,0.95755084
2454,0.95748629
2455,0.95746149
2456,0.95748606
2457,0.95749993
2458,0.9575246
2459,0.95761505
2460,0.95764644
2461,0.95765331
2462,0.95751251
2463,0.95754407
2464,0.95753849
2465,0.95761416
2466,0.95777114
2467,0.95772446
2468,0.95769926
2469,0.95769578
2470,0.95781472
2471,0.95781575
2472,0.95759892
2473,0.95748864
2474,0.95750366
2475,0.95757784
2476,0.95750994
2477,0.95737715
2478,0.95751265
2479,0.95747843
2480,0.95744938
2481,0.95753289
2482,0.95750625
2483,0.95741478
2484,0.95739104
2485,0.95741319
2486,0.95717069
2487,0.95725724
2488,0.95724725
2489,0.95717501
2490,0.95718666
2491,0.9572492
2492,0.95747648
2493,0.95762616
2494,0.9574213
2495,0.95744177
2496,0.95739094
2497,0.95727039
2498,0.95743942
2499,0.9575484
2500,0.95761456
2501,0.95754032
2502,0.95720116
2503,0.95717866
2504,0.95742343
2505,0.95750562
2506,0.95754562
2507,0.95718807
2508,0.95742076
2509,0.95736253
2510,0.95722579
2511,0.95736412
2512,0.95760327
2513,0.95734885
2514,0.95743905
2515,0.95747225
2516,0.95754408
2517,0.95766918
2518,0.95790224
2519,0.95781669
2520,0.95763543
2521,0.95774646
2522,0.9577672
2523,0.95774958
2524,0.95770636
2525,0.95775886
2526,0.95795286
2527,0.95801566
2528,0.95806
2529,0.95791658
2530,0.9579999
2531,0.95839787
2532,0.95857344
2533,0.95829212
2534,0.9582129
2535,0.95830387
2536,0.95804703
2537,0.95799589
2538,0.9580956
2539,0.95825761
2540,0.95832939
2541,0.95841761
2542,0.95835965
2543,0.95838779
2544,0.9584243
2545,0.95840048
2546,0.95859952
2547,0.9586606
2548,0.95863526
2549,0.95862843
2550,0.95844917
2551,0.9583253
2552,0.95850926
2553,0.95827597
2554,0.95828644
2555,0.95814054
2556,0.95812642
2557,0.95790892
2558,0.95805371
2559,0.95824315
2560,0.95820044
2561,0.95816704
2562,0.95831458
2563,0.95845674
2564,0.9581269
2565,0.95813468
2566,0.95804948
2567,0.95819488
2568,0.95818438
2569,0.95798984
2570,0.95798915
2571,0.95817491
2572,0.95803743
2573,0.95807124
2574,0.95786128
2575,0.95793801
2576,0.95761706
2577,0.95750794
2578,0.9577639
2579,0.95772618
2580,0.95800295
2581,0.95806283
2582,0.95791044
2583,0.9576884
2584,0.95774519
2585,0.95797879
2586,0.95787455
2587,0.95766851
2588,0.95789604
2589,0.9577384
2590,0.957648
2591,0.95774646
2592,0.95746221
2593,0.9574606
2594,0.95752493
2595,0.95751939
2596,0.95756632
2597,0.95768883
2598,0.95756627
2599,0.95741477
2600,0.95760132
2618.90092,0.958249105
2639.040318,0.957617954
2658.88705,0.962353035
2678.992283,0.961667764
2698.805064,0.959011428
2718.875617,0.958526673
2738.928517,0.958939488
2758.689299,0.958761369
2778.706745,0.958580557
2798.706149,0.957032037
2818.68738,0.958147029
2838.650309,0.956888126
2858.594806,0.956825304
2878.520741,0.953292784
2898.427986,0.958014169
2918.588723,0.953009961
2938.457937,0.954350689
2958.579859,0.95388599
2978.41052,0.955364466
2998.493095,0.955558023
3018.284682,0.952742663
3038.327382,0.956939822
3058.34981,0.956734434
3078.351831,0.955368597
3098.333313,0.956315059
3118.294121,0.957678769
3138.234123,0.957135461
3158.153186,0.958489548
3178.051177,0.960113355
3198.196421,0.955055064
3218.05158,0.957013724
3237.885267,0.956493897
3257.964931,0.953314777
3278.022266,0.954914349
3297.790151,0.955573339
3317.802717,0.959164179
3337.792542,0.954961264
3357.759491,0.954997542
3377.703426,0.957449157
3397.889665,0.949869367
3417.786851,0.944184509
3437.660612,0.952784306
3457.775322,0.953541455
3477.601507,0.956501983
3497.667728,0.956578629
3517.445787,0.955887909
3537.46296,0.957801404
3557.455238,0.959871068
3577.422478,0.956596036
3597.364541,0.957986527
3617.281286,0.959480258
3637.434131,0.957940465
3657.299482,0.955573815
3677.399969,0.956668763
3697.21336,0.951355195
3717.260917,0.961716314
3737.281619,0.961158463
3757.275322,0.95521106
3777.241881,0.952478571
3797.181152,0.956768723
3817.092991,0.958169782
3836.977255,0.960765897
3857.091493,0.9566981
3876.919811,0.957795885
3896.977083,0.956549367
3917.005466,0.961202103
3937.004812,0.959598418
3956.974972,0.956354053
3976.915799,0.959990881
3996.827143,0.963723445
4016.708859,0.960016588
4036.815116,0.959826604
4056.636747,0.95536178
4076.681848,0.958577754
4096.695947,0.957862137
4116.678894,0.956910452
4136.630535,0.955737044
4156.550719,0.957974462
4176.439295,0.958696513
4196.547259,0.955596928
4216.37176,0.961874795
4236.414529,0.963243579
4256.424261,0.960570593
4276.400801,0.951005696
4296.343992,0.95650649
4316.25368,0.955125659
4336.377946,0.957509972
4356.219737,0.95923051
4376.27494,0.956325512
4396.048207,0.960173628
4416.033714,0.961324333
4435.983916,0.95849094
4456.144295,0.961083898
4476.022972,0.956447307
4496.110616,0.955476489
4515.917123,0.956158522
4535.931382,0.960788149
4555.908478,0.960973446
4575.848247,0.958305465
4595.750526,0.957477416
4615.857171,0.962587183
4635.68352,0.95779375
4655.712975,0.957287512
4675.70335,0.957094236
4695.654477,0.955588527
4715.566188,0.963895742
4735.677498,0.95992218
4755.509398,0.960902904
4775.539593,0.959593353
4795.52873,0.960870521
4815.476638,0.95731724
4835.383144,0.961252095
4855.484315,0.958729671
4875.307008,0.95600873
4895.323018,0.956914044
4915.295932,0.956567218
4935.225575,0.954098792
4955.345467,0.958220484
4975.187526,0.959391846
4995.218447,0.962930426
5015.329946,0.960461857
5034.965555,0.964096165
5055.351989,0.960761313
5074.979127,0.964601987
5095.356729,0.965911179
5114.975329,0.962938322
5135.34403,0.966531197
5154.954024,0.965126177
5174.559771,0.962618533
5194.915075,0.965695799
5214.512117,0.959112305
5234.858346,0.96341171
5254.446615,0.961013015
5274.783699,0.960991751
5294.363129,0.95904802
5314.690999,0.960243275
5335.014147,0.961913138
5354.580108,0.966262001
5374.893937,0.961711243
5394.45089,0.954642548
5414.75533,0.958021085
5434.303208,0.957739647
5454.59819,0.95702423
5474.136927,0.957413252
5494.422381,0.958721314
5514.702955,0.958931572
5534.227766,0.958238862
5554.498707,0.9528939
5574.01421,0.95280196
5594.275448,0.952520149
5614.531718,0.954497428
5634.033042,0.952453916
5654.279505,0.962137511
5673.771353,0.949919951
5694.00794,0.95410236
5714.239469,0.949044601
5733.716886,0.949778382
5753.938434,0.939543206
5774.154872,0.947940932
5793.617706,0.943485029
5813.824058,0.942794527
5834.025247,0.942164021
5853.473346,0.942804577
5873.664345,0.925404083
5893.850127,0.939488398
5914.030674,0.941640114
5933.458828,0.941007652
5953.629046,0.940099807
5973.793975,0.931347249
5993.953598,0.934150894
6013.361537,0.927411394
6033.510692,0.926067836
6053.654487,0.929182074
6073.792906,0.937244247
6093.180358,0.924736231
6113.308169,0.925028795
6133.430549,0.91604402
6153.547482,0.915206741
6173.658949,0.910385732
6193.020364,0.906901619
6213.121049,0.908576945
6233.216215,0.901337127
6253.305845,0.902511764
6273.38992,0.903235642
6293.468422,0.900061664
6312.797993,0.894330052
6332.865505,0.895803215
6352.927392,0.8892123
6372.983636,0.885103036
6393.034219,0.889852666
6413.079124,0.876723164
6433.118331,0.873759664
6453.151825,0.877018087
6473.179586,0.885515768
6492.460144,0.867399946
6512.476602,0.855730605
6532.487275,0.86039408
6552.492145,0.858469508
6572.491195,0.850726107
6592.484407,0.840494877
6612.471763,0.844579146
6632.453246,0.82506291
6652.428837,0.833054201
6672.398519,0.820186433
6692.362274,0.819273073
6712.320084,0.810720091
6732.271932,0.809687486
6752.217801,0.799776574
6772.157671,0.79978341
6792.091526,0.792509218
6812.019348,0.782795871
6831.941119,0.778233333
6852.594323,0.776948085
6872.503713,0.767117534
6892.406999,0.761088919
6912.304162,0.757895745
6932.195185,0.750161862
6952.080051,0.742093238
6971.958742,0.733947258
6991.831239,0.728551798
7011.697526,0.729049265
7032.293023,0.710739223
7052.146604,0.708675398
7071.993921,0.698404998
7091.834957,0.699663972
7111.669692,0.69014799
7131.498111,0.68608611
7152.054225,0.67777577
7171.869721,0.669533511
7191.678847,0.667792801
7211.481584,0.658526993
7231.277916,0.651751814
7251.800661,0.6423841
7271.58389,0.634518109
7291.360659,0.628393693
7311.863061,0.62452775
7331.626619,0.61587224
7351.383665,0.604646139
7371.13418,0.602063586
7391.609281,0.593994289
7411.34644,0.58254844
7431.077017,0.578645998
7451.531383,0.568774108
7471.248495,0.561261131
7490.95897,0.556239561
7511.392435,0.54787074
7531.089337,0.535845352
7550.77955,0.529346368
7571.191946,0.520427831
7590.868478,0.512275143
7611.266648,0.505023926
7630.929427,0.492073304
7651.313296,0.484034393
7670.962249,0.473245609
7690.604387,0.468173224
7710.966796,0.458406785
7730.595001,0.449882856
7750.942923,0.437826071
7770.557121,0.431160295
7790.89048,0.415364568
7810.490599,0.410461204
7830.809321,0.402919447
7850.395289,0.398785653
7870.699299,0.387656728
7890.271044,0.382785721
7910.560266,0.375245801
7930.841931,0.365562918
7950.392076,0.357486984
7970.658841,0.353302916
7990.194582,0.348516203
8010.446372,0.341259948
8030.69051,0.333138273
8050.204378,0.325918334
8070.433428,0.319825722
8089.932711,0.315998951
8110.1466,0.305642009
8130.352741,0.300462195
8149.829878,0.294019286
8170.020745,0.287019465
8190.203807,0.278036392
8210.379045,0.27175307
8229.826311,0.267397363
8249.986124,0.260285423
8270.138057,0.254466681
8290.282089,0.245100763
8309.699191,0.241576484
8329.827649,0.237149081
8349.948149,0.226280049
8370.060673,0.224669717
8389.44732,0.215020592
8409.544119,0.209512998
8429.632885,0.203217365
8449.713599,0.195386519
8469.786241,0.188865976
8489.850791,0.176832941
8509.907232,0.174937468
8529.239672,0.162287841
8549.280126,0.156741418
8569.312413,0.149757686
8589.336514,0.143780961
8609.352409,0.135266358
8629.360081,0.127233205
8649.359509,0.121902104
8669.350674,0.114982783
8689.333558,0.107669955
8709.308141,0.100959336
8729.274404,0.093811752
8749.232328,0.087220454
8769.181894,0.081669266
8789.123083,0.074723518
8809.055876,0.071495678
8828.980254,0.060469023
8848.896198,0.058391349
8868.803689,0.055173552
8888.702707,0.053142022
8908.593235,0.048157745
8929.185166,0.044976404
8949.058349,0.042556981
8968.922983,0.041929287
8988.779049,0.036799905
9008.626529,0.035108585
9028.465402,0.032166923
9049.003715,0.028330926
9068.825011,0.023344922
9088.637644,0.021521817
9108.441595,0.023531597
9128.943657,0.020319637
9148.729874,0.017163256
9168.507353,0.016470284
9188.276072,0.013925214
9208.741564,0.012497233
9228.492396,0.014372653
9248.234412,0.015539133
9268.672186,0.010717787
9288.396197,0.009582906
9308.111335,0.004339926
9328.521211,0.00521946
9348.218228,0.00404861
9367.906315,0.001285858
9388.288114,0.00446106
9407.957963,0.002807021
9428.320832,0.001098366
9447.972367,0.003884301
9468.316226,0.001698874
9487.949368,0.001892643
9508.274137,0.001491234
9527.888808,0.000979232
9548.194406,0.003927856
9567.790528,0.004718908
9588.076876,0.006596685
9607.654372,0.006255514
9627.921389,0.005757725
9647.480181,0.007387391
9667.727786,0.004392277
9687.965484,0.008659586
9707.495911,0.006241697
9727.714077,0.007886786
9747.922274,1.03E-02
9767.424159,0.007850473
9787.612703,0.007983483
9807.791217,0.008511474
9827.264384,0.005109289
9847.423125,0.005867936
9867.571775,0.00434892
9887.710313,0.011638568
9907.144804,0.007575692
9927.263408,0.008230816
9947.371838,0.006983208
9967.470075,0.008697067
9987.558098,0.009836801
10006.94372,0.005003455
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
