nm,T
1842,0.941057067
1843,0.941056304
1844,0.941055544
1845,0.941054785
1846,0.941054027
1847,0.941053271
1848,0.941052516
1849,0.941051763
1850,0.941051012
1851,0.941050262
1852,0.941049515
1853,0.941048768
1854,0.941048024
1855,0.941047281
1856,0.94104654
1857,0.941045801
1858,0.941045064
1859,0.941044328
1860,0.941043595
1861,0.941042863
1862,0.941042134
1863,0.941041406
1864,0.94104068
1865,0.941039956
1866,0.941039234
1867,0.941038514
1868,0.941037797
1869,0.941037081
1870,0.941036367
1871,0.941035656
1872,0.941034947
1873,0.941034239
1874,0.941033534
1875,0.941032832
1876,0.941032131
1877,0.941031433
1878,0.941030737
1879,0.941030043
1880,0.941029352
1881,0.941028663
1882,0.941027976
1883,0.941027292
1884,0.94102661
1885,0.941025931
1886,0.941025254
1887,0.941024579
1888,0.941023907
1889,0.941023238
1890,0.941022571
1891,0.941021906
1892,0.941021245
1893,0.941020585
1894,0.941019929
1895,0.941019275
1896,0.941018624
1897,0.941017975
1898,0.941017329
1899,0.941016686
1900,0.941016045
1901,0.941015408
1902,0.941014773
1903,0.941014141
1904,0.941013512
1905,0.941012885
1906,0.941012262
1907,0.941011641
1908,0.941011024
1909,0.941010409
1910,0.941009797
1911,0.941009188
1912,0.941008583
1913,0.94100798
1914,0.94100738
1915,0.941006783
1916,0.94100619
1917,0.941005599
1918,0.941005012
1919,0.941004428
1920,0.941003847
1921,0.941003269
1922,0.941002694
1923,0.941002123
1924,0.941001554
1925,0.941000989
1926,0.941000428
1927,0.940999869
1928,0.940999314
1929,0.940998762
1930,0.940998214
1931,0.940997669
1932,0.940997127
1933,0.940996589
1934,0.940996054
1935,0.940995523
1936,0.940994995
1937,0.940994471
1938,0.94099395
1939,0.940993433
1940,0.940992919
1941,0.940992409
1942,0.940991902
1943,0.940991399
1944,0.9409909
1945,0.940990404
1946,0.940989912
1947,0.940989423
1948,0.940988939
1949,0.940988458
1950,0.94098798
1951,0.940987507
1952,0.940987037
1953,0.940986571
1954,0.940986109
1955,0.940985651
1956,0.940985197
1957,0.940984746
1958,0.940984299
1959,0.940983857
1960,0.940983418
1961,0.940982983
1962,0.940982552
1963,0.940982125
1964,0.940981702
1965,0.940981283
1966,0.940980868
1967,0.940980457
1968,0.94098005
1969,0.940979648
1970,0.940979249
1971,0.940978855
1972,0.940978464
1973,0.940978078
1974,0.940977696
1975,0.940977318
1976,0.940976944
1977,0.940976575
1978,0.94097621
1979,0.940975849
1980,0.940975492
1981,0.94097514
1982,0.940974792
1983,0.940974448
1984,0.940974109
1985,0.940973774
1986,0.940973443
1987,0.940973117
1988,0.940972795
1989,0.940972477
1990,0.940972165
1991,0.940971856
1992,0.940971552
1993,0.940971252
1994,0.940970957
1995,0.940970667
1996,0.940970381
1997,0.9409701
1998,0.940969823
1999,0.940969551
2000,0.940969283
2001,0.94096902
2002,0.940968762
2003,0.940968508
2004,0.940968259
2005,0.940968015
2006,0.940967776
2007,0.940967541
2008,0.940967311
2009,0.940967085
2010,0.940966865
2011,0.940966649
2012,0.940966438
2013,0.940966232
2014,0.940966031
2015,0.940965834
2016,0.940965642
2017,0.940965456
2018,0.940965274
2019,0.940965097
2020,0.940964925
2021,0.940964758
2022,0.940964596
2023,0.940964439
2024,0.940964287
2025,0.94096414
2026,0.940963998
2027,0.940963861
2028,0.940963729
2029,0.940963602
2030,0.94096348
2031,0.940963364
2032,0.940963252
2033,0.940963146
2034,0.940963044
2035,0.940962948
2036,0.940962857
2037,0.940962771
2038,0.940962691
2039,0.940962616
2040,0.940962545
2041,0.940962481
2042,0.940962421
2043,0.940962367
2044,0.940962318
2045,0.940962274
2046,0.940962235
2047,0.940962202
2048,0.940962175
2049,0.940962152
2050,0.940962135
2051,0.940962124
2052,0.940962118
2053,0.940962117
2054,0.940962122
2055,0.940962132
2056,0.940962147
2057,0.940962168
2058,0.940962195
2059,0.940962227
2060,0.940962265
2061,0.940962308
2062,0.940962356
2063,0.940962411
2064,0.94096247
2065,0.940962536
2066,0.940962607
2067,0.940962683
2068,0.940962766
2069,0.940962853
2070,0.940962947
2071,0.940963046
2072,0.940963151
2073,0.940963262
2074,0.940963378
2075,0.9409635
2076,0.940963628
2077,0.940963761
2078,0.9409639
2079,0.940964046
2080,0.940964196
2081,0.940964353
2082,0.940964515
2083,0.940964684
2084,0.940964858
2085,0.940965038
2086,0.940965224
2087,0.940965415
2088,0.940965613
2089,0.940965816
2090,0.940966026
2091,0.940966241
2092,0.940966462
2093,0.94096669
2094,0.940966923
2095,0.940967162
2096,0.940967407
2097,0.940967659
2098,0.940967916
2099,0.940968179
2100,0.940968448
2101,0.940968724
2102,0.940969005
2103,0.940969293
2104,0.940969586
2105,0.940969886
2106,0.940970192
2107,0.940970503
2108,0.940970822
2109,0.940971146
2110,0.940971476
2111,0.940971813
2112,0.940972155
2113,0.940972504
2114,0.940972859
2115,0.940973221
2116,0.940973588
2117,0.940973962
2118,0.940974342
2119,0.940974729
2120,0.940975121
2121,0.94097552
2122,0.940975926
2123,0.940976337
2124,0.940976755
2125,0.940977179
2126,0.94097761
2127,0.940978047
2128,0.94097849
2129,0.94097894
2130,0.940979396
2131,0.940979858
2132,0.940980327
2133,0.940980803
2134,0.940981284
2135,0.940981772
2136,0.940982267
2137,0.940982768
2138,0.940983276
2139,0.94098379
2140,0.940984311
2141,0.940984838
2142,0.940985371
2143,0.940985912
2144,0.940986458
2145,0.940987012
2146,0.940987571
2147,0.940988138
2148,0.940988711
2149,0.94098929
2150,0.940989877
2151,0.94099047
2152,0.940991069
2153,0.940991675
2154,0.940992288
2155,0.940992907
2156,0.940993533
2157,0.940994166
2158,0.940994806
2159,0.940995452
2160,0.940996105
2161,0.940996764
2162,0.94099743
2163,0.940998104
2164,0.940998783
2165,0.94099947
2166,0.941000163
2167,0.941000863
2168,0.94100157
2169,0.941002284
2170,0.941003004
2171,0.941003732
2172,0.941004466
2173,0.941005207
2174,0.941005955
2175,0.94100671
2176,0.941007471
2177,0.94100824
2178,0.941009015
2179,0.941009797
2180,0.941010586
2181,0.941011382
2182,0.941012185
2183,0.941012995
2184,0.941013812
2185,0.941014636
2186,0.941015466
2187,0.941016304
2188,0.941017149
2189,0.941018
2190,0.941018859
2191,0.941019725
2192,0.941020597
2193,0.941021477
2194,0.941022364
2195,0.941023258
2196,0.941024158
2197,0.941025066
2198,0.941025981
2199,0.941026903
2200,0.941027832
2201,0.941028769
2202,0.941029712
2203,0.941030662
2204,0.94103162
2205,0.941032584
2206,0.941033556
2207,0.941034535
2208,0.941035521
2209,0.941036514
2210,0.941037515
2211,0.941038522
2212,0.941039537
2213,0.941040559
2214,0.941041588
2215,0.941042624
2216,0.941043668
2217,0.941044719
2218,0.941045777
2219,0.941046842
2220,0.941047914
2221,0.941048994
2222,0.941050081
2223,0.941051176
2224,0.941052277
2225,0.941053386
2226,0.941054502
2227,0.941055626
2228,0.941056756
2229,0.941057894
2230,0.94105904
2231,0.941060193
2232,0.941061353
2233,0.94106252
2234,0.941063695
2235,0.941064877
2236,0.941066066
2237,0.941067263
2238,0.941068468
2239,0.941069679
2240,0.941070898
2241,0.941072125
2242,0.941073359
2243,0.9410746
2244,0.941075849
2245,0.941077105
2246,0.941078368
2247,0.941079639
2248,0.941080918
2249,0.941082204
2250,0.941083497
2251,0.941084798
2252,0.941086107
2253,0.941087423
2254,0.941088746
2255,0.941090077
2256,0.941091415
2257,0.941092761
2258,0.941094115
2259,0.941095476
2260,0.941096844
2261,0.94109822
2262,0.941099604
2263,0.941100995
2264,0.941102394
2265,0.9411038
2266,0.941105214
2267,0.941106635
2268,0.941108064
2269,0.941109501
2270,0.941110945
2271,0.941112397
2272,0.941113856
2273,0.941115324
2274,0.941116798
2275,0.941118281
2276,0.941119771
2277,0.941121268
2278,0.941122773
2279,0.941124286
2280,0.941125807
2281,0.941127335
2282,0.941128871
2283,0.941130415
2284,0.941131966
2285,0.941133525
2286,0.941135092
2287,0.941136666
2288,0.941138248
2289,0.941139838
2290,0.941141436
2291,0.941143041
2292,0.941144654
2293,0.941146275
2294,0.941147903
2295,0.941149539
2296,0.941151183
2297,0.941152835
2298,0.941154495
2299,0.941156162
2300,0.941157837
2301,0.94115952
2302,0.94116121
2303,0.941162909
2304,0.941164615
2305,0.941166329
2306,0.941168051
2307,0.94116978
2308,0.941171518
2309,0.941173263
2310,0.941175016
2311,0.941176777
2312,0.941178546
2313,0.941180322
2314,0.941182107
2315,0.941183899
2316,0.941185699
2317,0.941187507
2318,0.941189323
2319,0.941191147
2320,0.941192979
2321,0.941194818
2322,0.941196665
2323,0.941198521
2324,0.941200384
2325,0.941202255
2326,0.941204134
2327,0.941206021
2328,0.941207916
2329,0.941209818
2330,0.941211729
2331,0.941213648
2332,0.941215574
2333,0.941217509
2334,0.941219451
2335,0.941221401
2336,0.941223359
2337,0.941225326
2338,0.9412273
2339,0.941229282
2340,0.941231272
2341,0.94123327
2342,0.941235276
2343,0.94123729
2344,0.941239312
2345,0.941241342
2346,0.94124338
2347,0.941245426
2348,0.94124748
2349,0.941249542
2350,0.941251612
2351,0.94125369
2352,0.941255776
2353,0.94125787
2354,0.941259972
2355,0.941262082
2356,0.9412642
2357,0.941266326
2358,0.94126846
2359,0.941270602
2360,0.941272752
2361,0.941274911
2362,0.941277077
2363,0.941279251
2364,0.941281434
2365,0.941283624
2366,0.941285823
2367,0.941288029
2368,0.941290244
2369,0.941292467
2370,0.941294697
2371,0.941296936
2372,0.941299183
2373,0.941301438
2374,0.941303701
2375,0.941305973
2376,0.941308252
2377,0.941310539
2378,0.941312835
2379,0.941315138
2380,0.94131745
2381,0.94131977
2382,0.941322098
2383,0.941324434
2384,0.941326778
2385,0.94132913
2386,0.941331491
2387,0.941333859
2388,0.941336236
2389,0.941338621
2390,0.941341014
2391,0.941343415
2392,0.941345824
2393,0.941348242
2394,0.941350667
2395,0.941353101
2396,0.941355543
2397,0.941357992
2398,0.941360451
2399,0.941362917
2400,0.941365391
2401,0.941367874
2402,0.941370365
2403,0.941372864
2404,0.941375371
2405,0.941377886
2406,0.941380409
2407,0.941382941
2408,0.941385481
2409,0.941388029
2410,0.941390585
2411,0.941393149
2412,0.941395722
2413,0.941398303
2414,0.941400892
2415,0.941403489
2416,0.941406094
2417,0.941408708
2418,0.941411329
2419,0.941413959
2420,0.941416597
2421,0.941419244
2422,0.941421898
2423,0.941424561
2424,0.941427232
2425,0.941429911
2426,0.941432598
2427,0.941435294
2428,0.941437998
2429,0.94144071
2430,0.94144343
2431,0.941446159
2432,0.941448895
2433,0.94145164
2434,0.941454393
2435,0.941457155
2436,0.941459924
2437,0.941462702
2438,0.941465488
2439,0.941468283
2440,0.941471085
2441,0.941473896
2442,0.941476715
2443,0.941479542
2444,0.941482378
2445,0.941485222
2446,0.941488074
2447,0.941490934
2448,0.941493803
2449,0.941496679
2450,0.941499564
2451,0.941502458
2452,0.941505359
2453,0.941508269
2454,0.941511187
2455,0.941514113
2456,0.941517048
2457,0.94151999
2458,0.941522942
2459,0.941525901
2460,0.941528868
2461,0.941531844
2462,0.941534828
2463,0.941537821
2464,0.941540821
2465,0.94154383
2466,0.941546847
2467,0.941549873
2468,0.941552906
2469,0.941555948
2470,0.941558999
2471,0.941562057
2472,0.941565124
2473,0.941568199
2474,0.941571282
2475,0.941574374
2476,0.941577474
2477,0.941580582
2478,0.941583698
2479,0.941586823
2480,0.941589956
2481,0.941593097
2482,0.941596246
2483,0.941599404
2484,0.94160257
2485,0.941605744
2486,0.941608927
2487,0.941612118
2488,0.941615317
2489,0.941618524
2490,0.94162174
2491,0.941624964
2492,0.941628196
2493,0.941631437
2494,0.941634685
2495,0.941637942
2496,0.941641208
2497,0.941644481
2498,0.941647763
2499,0.941651053
2500,0.941654352
2501,0.941657658
2502,0.941660973
2503,0.941664297
2504,0.941667628
2505,0.941670968
2506,0.941674316
2507,0.941677672
2508,0.941681037
2509,0.94168441
2510,0.941687791
2511,0.941691181
2512,0.941694578
2513,0.941697984
2514,0.941701399
2515,0.941704821
2516,0.941708252
2517,0.941711691
2518,0.941715139
2519,0.941718594
2520,0.941722058
2521,0.94172553
2522,0.941729011
2523,0.941732499
2524,0.941735996
2525,0.941739502
2526,0.941743015
2527,0.941746537
2528,0.941750067
2529,0.941753605
2530,0.941757152
2531,0.941760707
2532,0.94176427
2533,0.941767841
2534,0.941771421
2535,0.941775009
2536,0.941778605
2537,0.941782209
2538,0.941785822
2539,0.941789443
2540,0.941793072
2541,0.941796709
2542,0.941800355
2543,0.941804009
2544,0.941807671
2545,0.941811342
2546,0.94181502
2547,0.941818707
2548,0.941822402
2549,0.941826106
2550,0.941829817
2551,0.941833537
2552,0.941837266
2553,0.941841002
2554,0.941844747
2555,0.941848499
2556,0.941852261
2557,0.94185603
2558,0.941859807
2559,0.941863593
2560,0.941867387
2561,0.94187119
2562,0.941875
2563,0.941878819
2564,0.941882646
2565,0.941886481
2566,0.941890324
2567,0.941894176
2568,0.941898036
2569,0.941901904
2570,0.94190578
2571,0.941909664
2572,0.941913557
2573,0.941917458
2574,0.941921367
2575,0.941925284
2576,0.94192921
2577,0.941933144
2578,0.941937086
2579,0.941941036
2580,0.941944994
2581,0.941948961
2582,0.941952935
2583,0.941956918
2584,0.941960909
2585,0.941964909
2586,0.941968916
2587,0.941972932
2588,0.941976956
2589,0.941980988
2590,0.941985028
2591,0.941989076
2592,0.941993133
2593,0.941997198
2594,0.942001271
2595,0.942005352
2596,0.942009441
2597,0.942013538
2598,0.942017644
2599,0.942021758
2600,0.94202588
2609.515113,0.942065508
2619.452911,0.942107682
2629.662448,0.942151844
2639.591842,0.942195601
2649.517067,0.942240134
2659.438109,0.942285437
2669.630358,0.942332798
2679.542867,0.942379651
2689.451145,0.942427261
2699.630227,0.942476978
2709.529877,0.94252611
2719.425248,0.942575983
2729.591015,0.94262801
2739.477662,0.942679372
2749.359982,0.942731461
2759.512287,0.942785746
2769.385788,0.942839289
2779.528995,0.942895057
2789.393611,0.94295003
2799.527654,0.943007254
2809.383323,0.943063631
2819.508136,0.943122285
2829.354792,0.943180039
2839.47031,0.943240095
2849.30789,0.9432992
2859.414046,0.943360628
2869.515434,0.943422742
2879.339216,0.943483826
2889.431143,0.943547267
2899.24569,0.943609629
2909.328092,0.943674367
2919.40564,0.94373975
2929.206149,0.943803977
2939.274073,0.943870609
2949.337095,0.943937862
2959.395197,0.944005726
2969.17672,0.944072335
2979.225066,0.944141381
2989.268442,0.944211014
2999.306833,0.944281223
3009.34022,0.944352001
3019.368587,0.944423339
3029.391918,0.944495227
3039.139497,0.944565692
3049.152842,0.94463864
3059.1611,0.944712111
3069.164256,0.944786096
3079.162292,0.944860586
3089.155191,0.944935571
3099.142938,0.945011043
3109.125515,0.945086991
3119.102905,0.945163407
3129.075093,0.945240281
3139.311366,0.945319699
3149.272956,0.945397471
3159.229293,0.945475673
3169.18036,0.945554294
3179.126141,0.945633325
3189.066618,0.945712757
3199.27022,0.945794741
3209.199897,0.945874954
3219.124221,0.945955538
3229.043176,0.946036483
3239.224603,0.946119982
3249.132622,0.946201631
3259.035221,0.946283611
3269.199799,0.946368142
3279.091361,0.946450766
3288.977454,0.946533692
3299.125027,0.946619165
3308.999981,0.946702675
3319.136081,0.946788727
3328.999829,0.946872782
3339.124385,0.946959373
3348.976861,0.947043933
3359.089804,0.947131022
3368.930939,0.947216048
3379.0322,0.947303595
3389.127517,0.947391359
3398.951437,0.947477011
3409.034967,0.947565173
3419.112499,0.94765352
3428.919052,0.947739712
3438.984693,0.947828397
3449.044284,0.947917239
3458.833318,0.948003882
3468.880914,0.948093002
3478.922407,0.948182248
3488.957779,0.94827161
3498.987012,0.948361078
3509.010089,0.948450643
3519.026992,0.948540295
3529.037703,0.948630023
3538.779008,0.948717455
3548.777448,0.948807307
3558.769643,0.948897207
3568.755577,0.948987146
3578.997769,0.949079482
3588.970961,0.949169471
3598.937838,0.949259469
3608.898383,0.949349469
3618.852578,0.94943946
3628.800407,0.949529434
3638.74185,0.949619381
3648.938253,0.949711658
3658.866705,0.949801524
3668.788719,0.949891336
3678.704279,0.949981086
3688.874043,0.950073123
3698.776469,0.950162719
3708.672387,0.950252227
3718.821938,0.950343988
3728.704616,0.95043329
3738.840542,0.950524822
3748.709907,0.950613883
3758.832135,0.950705151
3768.688117,0.950793938
3778.796573,0.950884908
3788.639101,0.950973387
3798.733711,0.951064024
3808.821282,0.951154481
3818.643407,0.951242436
3828.717023,0.951332511
3838.783543,0.95142238
3848.585104,0.95150974
3858.637559,0.95159918
3868.682864,0.95168839
3878.720999,0.951777363
3888.751945,0.951866092
3898.518755,0.951952302
3908.535455,0.952040524
3918.54491,0.952128479
3928.547104,0.952216159
3938.542016,0.952303558
3948.52963,0.952390666
3958.509925,0.952477479
3968.482884,0.952563988
3978.70392,0.952652394
3988.661962,0.952738268
3998.612612,0.952823818
4008.555852,0.952909038
4018.491662,0.952993921
4028.6745,0.953080624
4038.595205,0.953164805
4048.508426,0.953248631
4058.414143,0.953332094
4068.56604,0.953417315
4078.456503,0.953500026
4088.592715,0.953584464
4098.467848,0.9536664
4108.588299,0.953750031
4118.448027,0.953831168
4128.552639,0.953913968
4138.396887,0.953994285
4148.485584,0.954076232
4158.566193,0.954157738
4168.386981,0.954236778
4178.45156,0.9543174
4188.507992,0.954397566
4198.305151,0.954475283
4208.345437,0.954554533
4218.377519,0.954633312
4228.401377,0.954711616
4238.416991,0.954789439
4248.424343,0.954866776
4258.423411,0.954943625
4268.414178,0.955019979
4278.396623,0.955095835
4288.370728,0.955171188
4298.336471,0.955246035
4308.293836,0.955320371
4318.2428,0.955394193
4328.431752,0.955469323
4338.363649,0.955542091
4348.287088,0.955614333
4358.20205,0.955686046
4368.356068,0.955759
4378.253805,0.955829631
4388.390126,0.955901468
4398.270558,0.955971003
4408.389101,0.95604171
4418.252149,0.956110138
4428.352834,0.956179703
4438.198419,0.956247011
4448.281165,0.956315423
4458.354799,0.956383247
4468.173935,0.956448847
4478.229508,0.956515501
4488.275909,0.956581559
4498.313117,0.956647019
4508.096635,0.956710303
4518.115621,0.956774574
4528.125352,0.956838239
4538.125809,0.956901297
4548.11697,0.956963746
4558.098816,0.957025584
4568.071325,0.957086809
4578.277365,0.95714889
4588.230912,0.957208869
4598.175061,0.95726823
4608.109792,0.957326972
4618.035085,0.957385092
4628.192649,0.957443985
4638.098772,0.957500844
4647.995395,0.957557079
4658.123528,0.957614036
4668.000857,0.957669003
4678.109183,0.957724659
4687.967136,0.957778353
4698.05557,0.957832704
4708.133906,0.957886393
4717.962521,0.957938165
4728.020838,0.957990544
4738.068993,0.95804226
4748.106964,0.958093311
4758.13473,0.958143698
4767.913874,0.958192243
4777.921408,0.958241315
4787.918673,0.95828972
4797.905646,0.95833746
4807.882307,0.958384533
4818.085802,0.958432036
4828.041526,0.958477761
4837.986874,0.958522818
4847.921823,0.958567209
4857.846351,0.958610934
4867.996361,0.958655009
4877.899737,0.958697386
4888.028045,0.958740081
4897.910179,0.95878111
4908.016697,0.958822426
4917.877504,0.958862109
4927.962141,0.958902048
4937.801534,0.958940386
4947.864203,0.95897895
4957.915724,0.959016818
4967.956075,0.959053992
4977.985234,0.959090471
4987.77033,0.959125434
4997.777298,0.959160544
5007.776688,0.959194974
5017.595804,0.959228148
5028.169082,0.959263163
5037.98605,0.959295016
5047.80198,0.959326232
5057.616872,0.959356809
5068.18559,0.959389023
5077.998316,0.95941827
5087.809996,0.959446875
5097.620628,0.959474838
5107.430211,0.959502156
5117.993201,0.959530855
5127.800597,0.959556833
5137.606938,0.959582163
5147.41222,0.959606845
5157.970569,0.9596327
5167.773648,0.959656032
5177.575662,0.959678713
5187.376611,0.959700742
5197.930283,0.959723733
5207.729011,0.959744402
5217.526666,0.959764415
5227.323247,0.959783771
5237.872207,0.95980388
5247.666549,0.959821867
5257.459812,0.959839193
5268.005191,0.959857111
5277.796202,0.959873061
5287.586127,0.959888346
5297.374963,0.959902964
5307.915566,0.959917961
5317.702134,0.959931191
5327.487607,0.959943752
5337.271982,0.95995564
5347.807773,0.95996769
5357.589864,0.959978178
5367.370852,0.95998799
5377.902987,0.959997798
5387.681677,0.960006198
5397.459258,0.960013918
5407.235727,0.960020953
5417.762987,0.960027763
5427.537141,0.960033373
5437.310177,0.960038293
5447.833734,0.960042819
5457.604442,0.9600463
5467.374028,0.960049086
5477.142487,0.960051174
5487.661104,0.960052639
5497.427219,0.96005327
5507.192201,0.960053195
5517.707068,0.960052323
5527.469693,0.960050776
5537.231179,0.960048515
5547.742274,0.960045279
5557.50139,0.960041528
5567.259362,0.960037055
5577.766665,0.960031427
5587.522253,0.960025445
5597.276691,0.960018731
5607.780182,0.96001068
5617.532223,0.960002436
5627.283108,0.959993451
5637.032835,0.95998372
5647.531242,0.959972402
5657.278555,0.959961111
5667.024703,0.959949063
5677.51925,0.959935236
5687.262972,0.959921602
5697.005523,0.959907198
5707.496189,0.95989082
5717.236302,0.959874803
5726.975237,0.959858002
5737.462002,0.959839027
5747.198485,0.959820582
5757.682605,0.959799826
5767.416629,0.959779717
5777.149464,0.959758798
5787.629649,0.959735358
5797.360012,0.95971274
5807.08918,0.959689295
5817.565409,0.959663114
5827.292092,0.959637933
5837.017575,0.959611906
5847.489828,0.959582924
5857.212813,0.959555121
5866.934591,0.959526452
5877.402847,0.959494602
5887.122114,0.959464114
5897.587661,0.959430288
5907.304408,0.959397949
5917.019938,0.959364708
5927.481454,0.959327891
5937.194452,0.959292751
5946.906226,0.959256684
5957.363691,0.959216797
5967.072921,0.959178778
5977.52764,0.95913677
5987.234315,0.959096763
5996.939757,0.959055785
6007.39039,0.959010558
6017.093265,0.958967533
6026.794901,0.958923507
6037.241429,0.958874966
6046.940485,0.958828831
6057.38423,0.958777994
6067.080698,0.958729706
6076.775917,0.958680365
6087.215522,0.958626038
6096.908139,0.958574474
6107.344938,0.958517726
6117.034946,0.95846389
6126.723694,0.958408942
6137.156319,0.958348509
6146.842444,0.958291212
6157.272241,0.95822822
6166.955735,0.95816852
6177.382693,0.95810291
6187.063548,0.95804075
6196.743128,0.957977385
6207.165865,0.957907781
6216.842793,0.957841868
6227.262668,0.957769488
6236.936935,0.957700964
6246.609918,0.957631161
6257.025537,0.95755454
6266.695846,0.957482031
6277.108582,0.957402459
6286.776208,0.957327174
6297.18605,0.957244576
6306.850986,0.957166446
6317.257926,0.957080744
6326.920162,0.956999695
6336.581095,0.956917213
6346.983717,0.956826765
6356.641938,0.956741251
6367.041635,0.956647494
6376.697135,0.956558868
6387.093897,0.956461715
6396.746668,0.956369894
6407.140486,0.956269255
6416.790518,0.956174153
6427.181383,0.956069934
6436.828669,0.955971464
6446.47463,0.955871339
6456.861103,0.955761637
6466.504304,0.955658007
6476.8878,0.95554448
6486.528234,0.955437249
6496.908745,0.95531979
6506.546402,0.95520886
6516.923919,0.955087363
6526.558791,0.95497263
6536.933304,0.954846983
6546.565382,0.954728343
6556.936882,0.954598431
6566.566159,0.954475776
6576.934637,0.954341479
6586.561102,0.954214698
6596.926549,0.954075895
6606.550195,0.953944871
6616.912601,0.953801437
6626.53342,0.953666053
6636.892776,0.953517857
6646.510758,0.95337799
6656.867055,0.953224899
6666.482193,0.953080424
6676.835422,0.952922301
6686.447706,0.952773089
6696.797857,0.952609793
6706.40728,0.95245571
6716.754344,0.952287097
6726.360896,0.952128007
6736.704865,0.951953926
6746.308538,0.951789689
6756.649402,0.951609988
6766.250188,0.951440458
6776.587937,0.951254979
6786.924068,0.951066441
6796.520453,0.950888591
6806.853456,0.950694028
6816.446931,0.950510506
6826.776797,0.950309748
6836.367355,0.950120396
6846.694074,0.949913272
6856.281707,0.949717926
6866.60527,0.949504258
6876.189968,0.949302752
6886.510366,0.949082359
6896.82912,0.948858406
6906.409345,0.948647217
6916.724921,0.948416253
6926.30219,0.948198465
6936.614577,0.947960298
6946.188882,0.947735729
6956.498072,0.947490158
6966.805601,0.94724067
6976.375388,0.947005446
6986.679706,0.946748245
6996.246507,0.946505761
7006.547605,0.946240636
7016.111412,0.945990695
7026.40928,0.94571743
7036.70547,0.945439858
7046.264714,0.945178203
7056.557661,0.944892154
7066.113889,0.944622521
7076.403584,0.944327766
7086.691589,0.944028404
7096.243221,0.943746245
7106.527959,0.943437819
7116.076554,0.943147132
7126.358018,0.9428294
7136.637779,0.942506745
7146.181746,0.942202671
7156.458218,0.941870331
7165.999126,0.941557146
7176.2723,0.941214866
7186.54376,0.940867328
7196.080008,0.940539845
7206.348156,0.940181967
7216.614582,0.939818621
7226.14615,0.939476268
7236.409251,0.939102168
7245.937725,0.9387497
7256.197491,0.938364567
7266.455524,0.9379736
7275.979286,0.93760527
7286.23397,0.937202834
7296.486914,0.936794337
7306.005944,0.936409519
7316.255525,0.935989103
7326.503358,0.935562388
7336.017637,0.93516044
7346.262094,0.934721342
7356.504797,0.934275701
7366.014304,0.933855958
7376.253616,0.933397457
7386.491167,0.93293216
7395.995884,0.932493938
7406.23003,0.932015289
7416.462408,0.931529585
7425.962315,0.931072178
7436.191274,0.930572613
7446.418458,0.930065727
7455.913536,0.929588409
7466.137287,0.929067139
7476.359256,0.928538272
7485.849485,0.928040296
7496.068008,0.927496507
7506.284741,0.926944838
7515.770101,0.926425432
7525.983375,0.925858288
7536.19485,0.925282972
7545.675324,0.924741345
7555.883326,0.924149984
7566.089524,0.923550152
7576.293916,0.922941745
7585.767802,0.922369026
7595.968701,0.921743783
7606.167786,0.921109655
7615.636739,0.92051277
7625.832319,0.919861198
7636.026078,0.919200421
7646.218013,0.918530327
7655.680318,0.917899657
7665.868729,0.917211277
7676.05531,0.91651325
7686.240057,0.91580546
7695.695679,0.915139382
7705.876884,0.914412434
7716.056248,0.913675379
7726.23377,0.912928098
7735.682674,0.912224933
7745.856636,0.91145759
7756.028747,0.910679666
7766.199006,0.909891037
7775.641157,0.909149045
7785.807837,0.908339418
7795.972657,0.907518719
7806.135616,0.906686818
7815.57098,0.905904198
7825.730341,0.905050331
7835.887833,0.904184884
7846.043454,0.903307722
7855.471995,0.90248261
7865.624,0.901582481
7875.774127,0.900670245
7885.922372,0.899745765
7896.068734,0.898808904
7905.488668,0.897927753
7915.631391,0.89696662
7925.772224,0.895992695
7935.911164,0.895005836
7946.048209,0.894005899
7955.45948,0.893065551
7965.592863,0.892039984
7975.724343,0.891000913
7985.853919,0.889948189
7995.981587,0.888881663
8005.384141,0.887878828
8015.508125,0.886785258
8025.630194,0.885677442
8035.750346,0.884555226
8045.86858,0.883418454
8055.984892,0.88226697
8065.376887,0.881184424
8075.489487,0.88000412
8085.600158,0.878808639
8095.708897,0.877597818
8105.815704,0.876371496
8115.920574,0.875129509
8125.301933,0.873962064
8135.403063,0.872689397
8145.502251,0.871400578
8155.599493,0.870095437
8165.694787,0.868773804
8175.788131,0.867435508
8185.879523,0.866080377
8195.248351,0.864806813
8205.33597,0.86341872
8215.42163,0.862013278
8225.505327,0.860590309
8235.587061,0.859149634
8245.666827,0.857691072
8255.744624,0.856214442
8265.82045,0.85471956
8275.174806,0.853314953
8285.246822,0.85178435
8295.31686,0.850234952
8305.384917,0.848666571
8315.45099,0.847079016
8325.515077,0.845472096
8335.577176,0.84384562
8345.637284,0.842199393
8355.695399,0.84053322
8365.751519,0.838846904
8375.087555,0.837262831
8385.139819,0.835537109
8395.190081,0.833790661
8405.238338,0.832023285
8415.284587,0.830234778
8425.328827,0.828424934
8435.371055,0.826593548
8445.411268,0.824740411
8455.449464,0.822865316
8465.485641,0.820968051
8475.519796,0.819048404
8485.551927,0.817106162
8495.582031,0.815141111
8505.610107,0.813153034
8515.636151,0.813779041
8525.660162,0.813696409
8535.682136,0.806041638
8544.98643,0.803014235
8555.004471,0.802048592
8565.020468,0.816139247
